order_id,order_date,customer_id,customer_email,region,channel,sku,product_name,unit_price,quantity,discount,revenue
O101524,10/20/2024,C0077,c0077@example.com,West,Online,SKU-005,Thingamajig,12.49,3,0.0,37.47
O101525,04/12/2024,C0010,c0010@example.com,north ,retail,SKU-005,Thingamajig,12.49,3,0.1,33.72
O101526,2024-09-06,C0372,c0372@example.com,North,online,SKU-004,Gadget Y,79.99,7,0.05,531.93
O101527,05-Jan-2024,C0042,,South,retail,SKU-002,Widget B,29.5,2,0.1,53.1
O101528,25-May-2024,C0110,c0110@example.com,north ,Online,SKU-005,Thingamajig,12.49,2,0.2,
O101529,2024-11-16,C0121,c0121@example.com,north ,Online,SKU-001,Widget A,19.99,2,0.05,37.98
O101530,04/18/2024,C0068,c0068@example.com,,retail,SKU-003,Gadget X,49.0,3,0.1,132.3
O101531,2024-08-10,C0162,c0162@example.com,West,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0
O101532,12-Nov-2024,C0364,c0364@example.com,SOUTH,online,SKU-004,Gadget Y,79.99,-1,0.0,-79.99
O101533,04/15/2024,C0200,c0200@example.com,north ,online,SKU-005,Thingamajig,12.49,2,0.1,22.48
O101534,20-Jan-2024,C0256,c0256@example.com,South,Partner,SKU-001,Widget A,19.99,4,0.05,75.96
O101535,2024-06-02,C0344,c0344@example.com,South,retail,SKU-004,Gadget Y,79.99,3,0.0,239.97
O101536,22-Mar-2024,C0372,c0372@example.com,SOUTH,,SKU-005,Thingamajig,12.49,1,0.1,11.24
O101537,04-Oct-2024,C0182,c0182@example.com,North,online,SKU-004,Gadget Y,79.99,1,0.05,75.99
O101538,01-Feb-2025,C0209,c0209@example.com,SOUTH,Retail,SKU-003,Gadget X,49.0,4,0.0,196.0
O101539,15-Apr-2024,C0305,c0305@example.com,SOUTH,online,SKU-001,Widget A,19.99,1,0.1,17.99
O101540,2024-11-06,C0323,c0323@example.com,East,Online,SKU-003,Gadget X,49.0,2,0.05,93.1
O101541,26-Dec-2024,C0152,c0152@example.com,,Partner,SKU-003,Gadget X,49.0,6,0.0,294.0
O101542,21-Feb-2024,C0255,c0255@example.com,East,online,SKU-003,Gadget X,49.0,4,0.2,156.8
O101543,2024-09-20,C0209,c0209@example.com,,Retail,SKU-001,Widget A,19.99,2,0.0,
O101544,2024-05-14,C0237,c0237@example.com,East,,SKU-002,Widget B,29.5,3,0.2,70.8
O101545,03/18/2024,C0084,c0084@example.com,,Partner,SKU-004,Gadget Y,79.99,5,0.0,399.95
O101546,2024-07-24,C0013,c0013@example.com,SOUTH,online,SKU-003,Gadget X,49.0,1,0.0,49.0
O101547,05/30/2024,C0031,c0031@example.com,SOUTH,Online,SKU-005,Thingamajig,12.49,1,0.0,12.49
O101548,08/21/2024,C0162,c0162@example.com,West,Retail,SKU-002,Widget B,29.5,1,0.0,29.5
O101549,21-Mar-2024,C0134,c0134@example.com,SOUTH,online,SKU-004,Gadget Y,79.99,3,0.2,191.98
O101550,06/15/2024,C0068,c0068@example.com,,Partner,SKU-005,Thingamajig,12.49,3,0.0,37.47
O101551,2024-07-09,C0255,c0255@example.com,north ,Retail,SKU-001,Widget A,19.99,1,0.1,17.99
O101552,04/28/2024,C0331,c0331@example.com,East,,SKU-001,Widget A,19.99,-3,0.0,-59.97
O101553,16-May-2024,C0080,c0080@example.com,West,Retail,SKU-005,Thingamajig,12.49,1,0.0,12.49
O101554,2024-10-25,C0076,c0076@example.com,north ,Online,SKU-005,Thingamajig,12.49,6,0.0,74.94
O101555,02/03/2025,C0312,c0312@example.com,South,Retail,SKU-002,Widget B,29.5,4,0.0,118.0
O101556,07/27/2024,C0312,c0312@example.com,South,Online,SKU-001,Widget A,19.99,2,0.0,39.98
O101557,06-Dec-2024,C0124,c0124@example.com,North,Partner,SKU-004,Gadget Y,79.99,1,0.05,75.99
O101558,2024-08-07,C0167,c0167@example.com,East,Partner,SKU-002,Widget B,29.5,1,0.0,29.5
O101559,18-Jul-2024,C0151,c0151@example.com,north ,online,SKU-004,Gadget Y,79.99,5,0.0,399.95
O101560,11/25/2024,C0078,c0078@example.com,SOUTH,Online,SKU-001,Widget A,19.99,1,0.0,19.99
O101561,20-Mar-2024,C0116,c0116@example.com,East,online,SKU-002,Widget B,29.5,2,0.1,53.1
O101562,02/15/2024,C0167,c0167@example.com,West,Retail,SKU-005,Thingamajig,12.49,3,0.0,37.47
O101563,18-Oct-2024,C0190,c0190@example.com,north ,retail,SKU-004,Gadget Y,79.99,1,0.1,71.99
O101564,2024-08-24,C0247,c0247@example.com,East,Retail,SKU-003,Gadget X,49.0,3,0.0,147.0
O101565,15-Aug-2024,C0001,c0001@example.com,SOUTH,,SKU-003,Gadget X,49.0,3,0.0,147.0
O101566,31-Jul-2024,C0171,,East,Online,SKU-001,Widget A,19.99,4,0.0,79.96
O101567,29-Jun-2024,C0250,c0250@example.com,North,Retail,SKU-004,Gadget Y,79.99,3,0.05,227.97
O101568,2024-07-14,C0193,c0193@example.com,,Retail,SKU-005,Thingamajig,12.49,4,0.0,49.96
O101569,07-May-2024,C0244,c0244@example.com,SOUTH,Retail,SKU-002,Widget B,29.5,3,0.0,88.5
O101570,05-Jul-2024,C0002,c0002@example.com,East,,SKU-002,Widget B,29.5,1,0.2,23.6
O101571,2024-01-26,C0130,c0130@example.com,north ,Online,SKU-004,Gadget Y,79.99,3,0.0,239.97
O101572,2024-07-07,C0250,c0250@example.com,West,Retail,SKU-001,Widget A,19.99,2,0.2,31.98
O101573,29-Aug-2024,C0210,c0210@example.com,north ,Online,SKU-002,Widget B,29.5,1,0.0,29.5
O101574,12/08/2024,C0164,c0164@example.com,East,retail,SKU-002,Widget B,29.5,-3,0.0,-88.5
O101575,2024-12-07,C0101,c0101@example.com,SOUTH,,SKU-003,Gadget X,49.0,2,0.0,98.0
O101576,03/30/2024,C0320,c0320@example.com,West,online,SKU-003,Gadget X,49.0,3,0.1,132.3
O101577,24-Oct-2024,C0069,c0069@example.com,West,Partner,SKU-003,Gadget X,49.0,11,0.05,512.05
O101578,01/02/2024,C0356,,West,Partner,SKU-002,Widget B,29.5,1,0.0,29.5
O101579,06/22/2024,C0379,c0379@example.com,,retail,SKU-005,Thingamajig,12.49,1,0.1,11.24
O101580,11/14/2024,C0052,c0052@example.com,north ,Online,SKU-004,Gadget Y,79.99,2,0.0,
O101581,07-Oct-2024,C0153,c0153@example.com,north ,,SKU-001,Widget A,19.99,3,0.0,59.97
O101582,22-Apr-2024,C0089,c0089@example.com,north ,,SKU-003,Gadget X,49.0,5,0.0,245.0
O101583,2024-05-16,C0108,c0108@example.com,north ,Partner,SKU-005,Thingamajig,12.49,2,0.05,23.73
O101584,28-Jan-2025,C0394,c0394@example.com,SOUTH,Online,SKU-003,Gadget X,49.0,4,0.2,156.8
O101585,07/02/2024,C0286,c0286@example.com,North,Partner,SKU-004,Gadget Y,79.99,3,0.1,215.97
O101586,09/11/2024,C0070,c0070@example.com,SOUTH,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0
O101587,05/28/2024,C0099,c0099@example.com,East,,SKU-003,Gadget X,49.0,1,0.2,39.2
O101588,28-Jul-2024,C0361,c0361@example.com,South,Retail,SKU-003,Gadget X,49.0,3,0.05,139.65
O101589,2024-06-21,C0196,c0196@example.com,,Retail,SKU-005,Thingamajig,12.49,2,0.0,24.98
O101590,2024-02-13,C0349,c0349@example.com,,retail,SKU-001,Widget A,19.99,2,0.0,39.98
O101591,02-Feb-2024,C0096,c0096@example.com,SOUTH,Partner,SKU-004,Gadget Y,79.99,4,0.05,303.96
O101592,07/25/2024,C0019,c0019@example.com,SOUTH,Online,SKU-002,Widget B,29.5,4,0.1,106.2
O101593,30-Dec-2024,C0368,c0368@example.com,East,Partner,SKU-004,Gadget Y,79.99,4,0.0,319.96
O101594,11/17/2024,C0156,c0156@example.com,West,online,SKU-004,Gadget Y,79.99,1,0.0,79.99
O101595,07/12/2024,C0102,c0102@example.com,north ,,SKU-001,Widget A,19.99,3,0.1,53.97
O101596,17-Jan-2025,C0226,c0226@example.com,,Retail,SKU-005,Thingamajig,12.49,2,0.1,22.48
O101597,08-Jan-2025,C0111,c0111@example.com,SOUTH,,SKU-003,Gadget X,49.0,5,0.0,245.0
O101598,09/02/2024,C0225,c0225@example.com,SOUTH,retail,SKU-002,Widget B,29.5,4,0.05,112.1
O101599,15-May-2024,C0347,c0347@example.com,SOUTH,Partner,SKU-004,Gadget Y,79.99,1,0.0,79.99
O101600,28-Jan-2024,C0127,c0127@example.com,East,Retail,SKU-005,Thingamajig,12.49,3,0.0,37.47
O101601,08/20/2024,C0202,c0202@example.com,South,Partner,SKU-005,Thingamajig,12.49,1,0.0,12.49
O101602,11-Aug-2024,C0385,c0385@example.com,West,Retail,SKU-001,Widget A,19.99,5,0.1,89.96
O101603,2024-02-16,C0174,c0174@example.com,SOUTH,retail,SKU-003,Gadget X,49.0,5,0.0,245.0
O101604,10/09/2024,C0333,c0333@example.com,SOUTH,Partner,SKU-002,Widget B,29.5,1,0.2,23.6
O101605,07/22/2024,C0360,c0360@example.com,South,Partner,SKU-001,Widget A,19.99,1,0.0,19.99
O101606,2024-11-02,C0045,c0045@example.com,SOUTH,Partner,SKU-002,Widget B,29.5,1,0.0,29.5
O101607,2024-05-20,C0156,c0156@example.com,,Partner,SKU-004,Gadget Y,79.99,3,0.0,239.97
O101608,02/28/2024,C0162,c0162@example.com,East,retail,SKU-003,Gadget X,49.0,1,0.1,44.1
O101609,02-Jan-2024,C0182,c0182@example.com,West,Online,SKU-003,Gadget X,49.0,2,0.05,93.1
O101610,02-May-2024,C0286,c0286@example.com,North,,SKU-004,Gadget Y,79.99,1,0.2,63.99
O101611,2024-06-26,C0327,c0327@example.com,north ,retail,SKU-005,Thingamajig,12.49,2,0.0,24.98
O101612,2024-07-25,C0034,c0034@example.com,West,Retail,SKU-001,Widget A,19.99,2,0.0,39.98
O101613,10/02/2024,C0154,c0154@example.com,North,,SKU-005,Thingamajig,12.49,3,0.1,33.72
O101614,23-Jan-2024,C0357,c0357@example.com,north ,Partner,SKU-004,Gadget Y,79.99,1,0.05,75.99
O101615,09/13/2024,C0042,c0042@example.com,North,Retail,SKU-004,Gadget Y,79.99,3,0.0,239.97
O101616,2024-01-10,C0318,c0318@example.com,South,Partner,SKU-002,Widget B,29.5,6,0.0,177.0
O101617,2024-05-11,C0207,c0207@example.com,north ,online,SKU-004,Gadget Y,79.99,7,0.1,503.94
O101618,13-May-2024,C0311,c0311@example.com,East,,SKU-002,Widget B,29.5,2,0.2,47.2
O101619,12-Aug-2024,C0156,,,Online,SKU-002,Widget B,29.5,5,0.0,147.5
O101620,2024-09-18,C0295,c0295@example.com,East,,SKU-004,Gadget Y,79.99,4,0.0,319.96
O101621,09/10/2024,C0341,c0341@example.com,East,,SKU-002,Widget B,29.5,2,0.0,59.0
O101622,2024-09-10,C0194,c0194@example.com,North,online,SKU-001,Widget A,19.99,3,0.0,59.97
O101623,2024-06-11,C0029,c0029@example.com,South,Retail,SKU-003,Gadget X,49.0,2,0.0,98.0
O101624,15-Oct-2024,C0025,c0025@example.com,,Retail,SKU-005,Thingamajig,12.49,1,0.0,12.49
O101625,2024-09-14,C0200,c0200@example.com,,Online,SKU-004,Gadget Y,79.99,-6,0.1,-431.95
O101626,2024-12-27,C0377,c0377@example.com,north ,online,SKU-002,Widget B,29.5,4,0.1,106.2
O101627,04/19/2024,C0225,c0225@example.com,West,online,SKU-004,Gadget Y,79.99,2,0.2,127.98
O101628,04-Feb-2024,C0379,c0379@example.com,West,Online,SKU-004,Gadget Y,79.99,1,0.05,75.99
O101629,03-Oct-2024,C0167,c0167@example.com,north ,Retail,SKU-001,Widget A,1998.9999999999998,3,0.0,5997.0
O101630,2024-02-11,C0130,c0130@example.com,North,Partner,SKU-003,Gadget X,49.0,1,0.2,39.2
O101631,05/21/2024,C0178,c0178@example.com,South,Online,SKU-005,Thingamajig,12.49,1,0.0,12.49
O101632,17-Jan-2024,C0227,c0227@example.com,SOUTH,,SKU-001,Widget A,19.99,2,0.1,35.98
O101633,09/27/2024,C0277,c0277@example.com,South,,SKU-002,Widget B,29.5,1,0.0,29.5
O101634,2024-11-01,C0164,c0164@example.com,East,Retail,SKU-003,Gadget X,49.0,5,0.0,245.0
O101635,2024-10-13,C0151,c0151@example.com,West,retail,SKU-001,Widget A,19.99,3,0.0,59.97
O101636,2024-12-31,C0005,c0005@example.com,East,Retail,SKU-005,Thingamajig,12.49,5,0.0,62.45
O101637,09/04/2024,C0185,c0185@example.com,,Online,SKU-001,Widget A,19.99,4,0.0,79.96
O101638,2024-03-13,C0201,c0201@example.com,East,online,SKU-003,Gadget X,49.0,5,0.2,196.0
O101639,2024-02-10,C0196,c0196@example.com,north ,retail,SKU-005,Thingamajig,12.49,2,0.0,24.98
O101640,2024-06-28,C0247,c0247@example.com,West,,SKU-003,Gadget X,49.0,3,0.2,117.6
O101641,03-Feb-2025,C0349,c0349@example.com,East,online,SKU-002,Widget B,29.5,2,0.2,47.2
O101642,2024-06-20,C0368,c0368@example.com,,Retail,SKU-003,Gadget X,49.0,1,0.05,46.55
O101643,2024-08-30,C0358,c0358@example.com,,online,SKU-002,Widget B,29.5,1,0.2,23.6
O101644,2024-12-25,C0178,c0178@example.com,South,Retail,SKU-001,Widget A,19.99,6,0.0,119.94
O101645,2024-08-05,C0313,c0313@example.com,South,,SKU-002,Widget B,29.5,2,0.0,59.0
O101646,06/01/2024,C0294,c0294@example.com,north ,retail,SKU-001,Widget A,19.99,3,0.05,56.97
O101647,2024-07-15,C0151,c0151@example.com,North,Partner,SKU-002,Widget B,29.5,1,0.1,26.55
O101648,11/12/2024,C0280,c0280@example.com,West,,SKU-001,Widget A,19.99,7,0.0,139.93
O101649,2024-11-20,C0312,c0312@example.com,,retail,SKU-003,Gadget X,49.0,2,0.2,78.4
O101650,12/30/2024,C0229,c0229@example.com,North,retail,SKU-005,Thingamajig,12.49,2,0.05,
O101651,04-Nov-2024,C0260,c0260@example.com,SOUTH,Online,SKU-001,Widget A,19.99,3,0.0,59.97
O101652,07-Dec-2024,C0388,c0388@example.com,North,,SKU-001,Widget A,19.99,1,0.0,19.99
O101653,2024-11-10,C0257,c0257@example.com,West,online,SKU-001,Widget A,19.99,-1,0.1,-17.99
O101654,23-Sep-2024,C0350,c0350@example.com,North,retail,SKU-004,Gadget Y,79.99,1,0.0,79.99
O101655,2025-01-08,C0091,c0091@example.com,West,,SKU-003,Gadget X,49.0,1,0.0,49.0
O101656,2024-05-21,C0254,c0254@example.com,South,,SKU-002,Widget B,29.5,1,0.1,26.55
O101657,03/07/2024,C0087,c0087@example.com,East,online,SKU-001,Widget A,19.99,1,0.2,15.99
O101658,18-Sep-2024,C0144,c0144@example.com,SOUTH,retail,SKU-001,Widget A,19.99,2,0.0,39.98
O101659,25-Dec-2024,C0072,c0072@example.com,north ,retail,SKU-003,Gadget X,49.0,3,0.0,147.0
O101660,13-Apr-2024,C0310,c0310@example.com,West,Online,SKU-002,Widget B,2950.0,3,0.2,7080.0
O101661,12/30/2024,C0033,c0033@example.com,SOUTH,retail,SKU-005,Thingamajig,12.49,2,0.05,23.73
O101662,08-Oct-2024,C0099,,East,Online,SKU-001,Widget A,19.99,3,0.05,56.97
O101663,12-Jul-2024,C0205,c0205@example.com,West,Retail,SKU-001,Widget A,19.99,5,0.1,89.96
O101664,2024-08-08,C0113,c0113@example.com,South,Partner,SKU-005,Thingamajig,12.49,1,0.2,9.99
O101665,12/15/2024,C0224,c0224@example.com,South,Partner,SKU-005,Thingamajig,12.49,-4,0.05,-47.46
O101666,26-Apr-2024,C0117,c0117@example.com,East,Retail,SKU-004,Gadget Y,79.99,1,0.0,79.99
O101667,06/15/2024,C0339,c0339@example.com,north ,online,SKU-001,Widget A,19.99,1,0.05,18.99
O101668,05/30/2024,C0188,c0188@example.com,SOUTH,online,SKU-002,Widget B,29.5,6,0.0,177.0
O101669,07/21/2024,C0136,c0136@example.com,South,Online,SKU-003,Gadget X,49.0,2,0.2,78.4
O101670,17-Jun-2024,C0394,c0394@example.com,SOUTH,Online,SKU-001,Widget A,19.99,5,0.0,99.95
O101671,23-Jun-2024,C0169,c0169@example.com,,retail,SKU-001,Widget A,19.99,3,0.0,59.97
O101672,12-Mar-2024,C0160,c0160@example.com,South,Online,SKU-004,Gadget Y,79.99,2,0.0,159.98
O101673,06-Jan-2024,C0348,c0348@example.com,North,,SKU-005,Thingamajig,12.49,1,0.05,11.87
O101674,01/17/2025,C0342,c0342@example.com,East,,SKU-001,Widget A,19.99,6,0.1,107.95
O101675,01/06/2025,C0252,c0252@example.com,West,Partner,SKU-002,Widget B,29.5,3,0.0,88.5
O101676,19-Mar-2024,C0330,c0330@example.com,West,Online,SKU-003,Gadget X,49.0,1,0.2,39.2
O101677,31-Aug-2024,C0311,c0311@example.com,,Retail,SKU-001,Widget A,19.99,3,0.0,59.97
O101678,2024-07-27,C0057,c0057@example.com,,Partner,SKU-001,Widget A,19.99,4,0.0,79.96
O101679,17-Aug-2024,C0004,c0004@example.com,,,SKU-003,Gadget X,49.0,1,0.1,44.1
O101680,2024-07-25,C0197,c0197@example.com,West,,SKU-003,Gadget X,49.0,2,0.05,93.1
O101681,03/21/2024,C0304,c0304@example.com,North,Online,SKU-001,Widget A,19.99,3,0.0,59.97
O101682,20-Mar-2024,C0158,c0158@example.com,,Retail,SKU-001,Widget A,19.99,4,0.0,79.96
O101683,2024-10-12,C0028,c0028@example.com,East,Partner,SKU-002,Widget B,29.5,1,0.0,29.5
O101684,01/04/2025,C0396,c0396@example.com,north ,Partner,SKU-004,Gadget Y,79.99,4,0.05,303.96
O101685,24-Sep-2024,C0127,,East,Partner,SKU-001,Widget A,19.99,5,0.0,99.95
O101686,2024-10-24,C0298,c0298@example.com,North,online,SKU-002,Widget B,29.5,2,0.05,56.05
O101687,2024-01-28,C0276,c0276@example.com,West,Partner,SKU-004,Gadget Y,79.99,4,0.05,303.96
O101688,14-Oct-2024,C0168,c0168@example.com,SOUTH,online,SKU-004,Gadget Y,79.99,3,0.0,239.97
O101689,03/17/2024,C0093,c0093@example.com,SOUTH,Retail,SKU-004,Gadget Y,79.99,1,0.0,79.99
O101690,07/27/2024,C0238,c0238@example.com,South,,SKU-001,Widget A,19.99,3,0.0,59.97
O101691,01/08/2025,C0348,c0348@example.com,,Retail,SKU-001,Widget A,19.99,1,0.0,19.99
O101692,09-Feb-2024,C0016,c0016@example.com,West,retail,SKU-001,Widget A,19.99,1,0.05,18.99
O101693,19-Nov-2024,C0069,c0069@example.com,,retail,SKU-004,Gadget Y,79.99,4,0.1,287.96
O101694,12/06/2024,C0065,c0065@example.com,South,retail,SKU-004,Gadget Y,79.99,1,0.1,71.99
O101695,2024-02-05,C0094,c0094@example.com,,Partner,SKU-004,Gadget Y,79.99,2,0.0,159.98
O101696,13-Aug-2024,C0353,c0353@example.com,North,,SKU-005,Thingamajig,12.49,2,0.05,23.73
O101697,2024-08-10,C0108,c0108@example.com,West,online,SKU-002,Widget B,29.5,4,0.0,118.0
O101698,05/12/2024,C0250,c0250@example.com,West,online,SKU-001,Widget A,19.99,1,0.2,
O101699,08/26/2024,C0284,c0284@example.com,North,Partner,SKU-001,Widget A,19.99,1,0.1,17.99
O101700,2024-02-29,C0351,c0351@example.com,North,,SKU-003,Gadget X,49.0,1,0.1,44.1
O101701,03/11/2024,C0042,c0042@example.com,,,SKU-005,Thingamajig,12.49,5,0.0,62.45
O101702,2025-01-03,C0224,c0224@example.com,SOUTH,retail,SKU-005,Thingamajig,12.49,3,0.0,37.47
O101703,23-Dec-2024,C0338,c0338@example.com,SOUTH,Partner,SKU-002,Widget B,29.5,4,0.1,106.2
O101704,01/27/2024,C0397,c0397@example.com,north ,,SKU-005,Thingamajig,12.49,2,0.05,23.73
O101705,2024-10-22,C0020,c0020@example.com,North,online,SKU-005,Thingamajig,12.49,3,0.2,29.98
O101706,25-Apr-2024,C0375,c0375@example.com,West,Partner,SKU-002,Widget B,29.5,4,0.05,112.1
O101707,07/22/2024,C0318,,South,retail,SKU-004,Gadget Y,79.99,1,0.05,75.99
O101708,28-Feb-2024,C0106,,North,Online,SKU-005,Thingamajig,12.49,7,0.2,69.94
O101709,24-Dec-2024,C0097,c0097@example.com,north ,online,SKU-002,Widget B,29.5,1,0.05,28.02
O101710,2024-09-29,C0214,c0214@example.com,,Retail,SKU-004,Gadget Y,79.99,1,0.1,71.99
O101711,2024-12-01,C0072,c0072@example.com,,online,SKU-001,Widget A,19.99,2,0.2,31.98
O101712,07-May-2024,C0025,c0025@example.com,South,Partner,SKU-003,Gadget X,49.0,5,0.0,245.0
O101713,2024-07-11,C0111,c0111@example.com,North,retail,SKU-003,Gadget X,49.0,5,0.2,196.0
O101714,20-May-2024,C0196,c0196@example.com,north ,,SKU-002,Widget B,29.5,2,0.0,59.0
O101715,04/16/2024,C0009,c0009@example.com,West,Retail,SKU-004,Gadget Y,79.99,2,0.1,143.98
O101716,03/02/2024,C0238,c0238@example.com,West,online,SKU-001,Widget A,19.99,1,0.1,17.99
O101717,17-Mar-2024,C0379,c0379@example.com,West,Online,SKU-005,Thingamajig,12.49,3,0.2,29.98
O101718,08/26/2024,C0146,c0146@example.com,West,Partner,SKU-004,Gadget Y,79.99,3,0.05,227.97
O101719,23-Jun-2024,C0139,c0139@example.com,West,,SKU-001,Widget A,19.99,7,0.0,139.93
O101720,2024-07-24,C0309,c0309@example.com,North,online,SKU-001,Widget A,19.99,2,0.0,39.98
O101721,2024-11-23,C0366,c0366@example.com,North,retail,SKU-004,Gadget Y,79.99,1,0.05,75.99
O101722,12/04/2024,C0095,c0095@example.com,North,Online,SKU-005,Thingamajig,12.49,2,0.1,22.48
O101723,22-May-2024,C0148,c0148@example.com,north ,,SKU-005,Thingamajig,12.49,6,0.1,67.45
O101724,14-Jan-2024,C0327,c0327@example.com,north ,retail,SKU-003,Gadget X,49.0,2,0.1,88.2
O101725,22-Dec-2024,C0158,c0158@example.com,SOUTH,,SKU-002,Widget B,29.5,1,0.0,29.5
O101726,03/28/2024,C0182,c0182@example.com,East,Partner,SKU-004,Gadget Y,79.99,2,0.1,143.98
O101727,13-Jun-2024,C0218,c0218@example.com,,Retail,SKU-001,Widget A,19.99,1,0.0,19.99
O101728,06/19/2024,C0090,c0090@example.com,East,retail,SKU-004,Gadget Y,79.99,1,0.2,63.99
O101729,10-May-2024,C0093,c0093@example.com,north ,online,SKU-005,Thingamajig,12.49,3,0.0,37.47
O101730,03/22/2024,C0332,c0332@example.com,SOUTH,online,SKU-003,Gadget X,49.0,1,0.0,49.0
O101731,21-Mar-2024,C0140,,North,,SKU-001,Widget A,19.99,4,0.05,75.96
O101732,02-Jan-2024,C0333,c0333@example.com,North,Partner,SKU-002,Widget B,29.5,6,0.05,168.15
O101733,12/16/2024,C0384,c0384@example.com,,,SKU-003,Gadget X,49.0,1,0.05,46.55
O101734,30-Jan-2024,C0078,c0078@example.com,north ,retail,SKU-003,Gadget X,49.0,1,0.0,49.0
O101735,2024-12-02,C0221,c0221@example.com,SOUTH,Online,SKU-003,Gadget X,49.0,2,0.0,98.0
O101736,20-May-2024,C0296,c0296@example.com,South,online,SKU-001,Widget A,19.99,1,0.2,
O101737,2025-01-12,C0007,c0007@example.com,,,SKU-002,Widget B,29.5,2,0.1,53.1
O101738,02/01/2025,C0380,c0380@example.com,North,Partner,SKU-004,Gadget Y,79.99,5,0.2,319.96
O101739,2024-11-01,C0331,c0331@example.com,South,Retail,SKU-005,Thingamajig,12.49,4,0.0,49.96
O101740,2024-06-05,C0266,c0266@example.com,,online,SKU-001,Widget A,19.99,1,0.05,18.99
O101741,2024-01-03,C0146,c0146@example.com,West,Retail,SKU-002,Widget B,29.5,2,0.0,59.0
O101742,2024-02-20,C0399,c0399@example.com,North,online,SKU-003,Gadget X,49.0,5,0.05,232.75
O101743,30-May-2024,C0251,c0251@example.com,SOUTH,,SKU-001,Widget A,19.99,4,0.0,79.96
O101744,01/08/2025,C0343,c0343@example.com,North,online,SKU-005,Thingamajig,12.49,3,0.1,33.72
O101745,2025-01-15,C0047,c0047@example.com,SOUTH,retail,SKU-004,Gadget Y,79.99,1,0.05,75.99
O101746,2024-11-26,C0341,c0341@example.com,South,online,SKU-005,Thingamajig,12.49,1,0.05,11.87
O101747,10/07/2024,C0100,c0100@example.com,north ,,SKU-001,Widget A,19.99,1,0.0,19.99
O101748,12/29/2024,C0181,c0181@example.com,north ,online,SKU-001,Widget A,19.99,2,0.0,39.98
O101749,2024-02-22,C0114,c0114@example.com,West,retail,SKU-005,Thingamajig,12.49,4,0.0,49.96
O101750,2024-04-01,C0116,c0116@example.com,SOUTH,retail,SKU-002,Widget B,29.5,1,0.1,26.55
O101751,12-Apr-2024,C0383,c0383@example.com,SOUTH,Retail,SKU-002,Widget B,29.5,2,0.2,47.2
O101752,2024-08-26,C0303,c0303@example.com,West,,SKU-001,Widget A,19.99,1,0.0,19.99
O101753,01/12/2024,C0150,c0150@example.com,north ,Partner,SKU-005,Thingamajig,12.49,3,0.0,37.47
O101754,2024-06-12,C0211,c0211@example.com,West,online,SKU-005,Thingamajig,1249.0,5,0.0,6245.0
O101755,08-Jan-2024,C0361,c0361@example.com,SOUTH,Retail,SKU-005,Thingamajig,12.49,3,0.05,35.6
O101756,27-Nov-2024,C0244,c0244@example.com,West,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0
O101757,02-Apr-2024,C0233,c0233@example.com,West,Retail,SKU-003,Gadget X,49.0,2,0.05,93.1
O101758,10/20/2024,C0296,c0296@example.com,West,retail,SKU-002,Widget B,29.5,2,0.0,59.0
O101759,04/20/2024,C0046,c0046@example.com,East,,SKU-005,Thingamajig,12.49,1,0.1,11.24
O101760,29-Apr-2024,C0021,c0021@example.com,,Partner,SKU-005,Thingamajig,12.49,1,0.1,11.24
O101761,01-Jan-2024,C0281,,SOUTH,Retail,SKU-005,Thingamajig,12.49,2,0.0,24.98
O101762,2024-12-24,C0344,c0344@example.com,South,retail,SKU-002,Widget B,29.5,1,0.1,26.55
O101763,26-Feb-2024,C0312,c0312@example.com,SOUTH,Partner,SKU-003,Gadget X,49.0,5,0.0,245.0
O101764,09/04/2024,C0326,c0326@example.com,SOUTH,,SKU-002,Widget B,29.5,1,0.0,29.5
O101765,2024-04-28,C0389,c0389@example.com,north ,retail,SKU-002,Widget B,2950.0,4,0.2,9440.0
O101766,02/03/2025,C0134,c0134@example.com,SOUTH,Online,SKU-003,Gadget X,49.0,2,0.2,78.4
O101767,11/24/2024,C0263,c0263@example.com,north ,online,SKU-003,Gadget X,49.0,2,0.05,93.1
O101768,05-Sep-2024,C0356,c0356@example.com,north ,,SKU-005,Thingamajig,12.49,3,0.0,37.47
O101769,08/26/2024,C0070,c0070@example.com,SOUTH,,SKU-004,Gadget Y,79.99,2,0.0,
O101770,2024-01-17,C0029,c0029@example.com,East,online,SKU-005,Thingamajig,12.49,5,0.05,59.33
O101771,28-Jan-2025,C0204,c0204@example.com,north ,Online,SKU-001,Widget A,19.99,3,0.1,53.97
O101772,2024-07-13,C0364,c0364@example.com,West,Retail,SKU-001,Widget A,19.99,1,0.0,19.99
O101773,02-Dec-2024,C0063,c0063@example.com,SOUTH,Online,SKU-001,Widget A,19.99,1,0.2,15.99
O101774,16-Oct-2024,C0295,c0295@example.com,East,Retail,SKU-002,Widget B,29.5,4,0.2,94.4
O101775,06/24/2024,C0037,c0037@example.com,SOUTH,Partner,SKU-003,Gadget X,49.0,5,0.1,220.5
O101776,05/31/2024,C0125,c0125@example.com,,Online,SKU-002,Widget B,29.5,2,0.05,56.05
O101777,10/31/2024,C0374,c0374@example.com,South,retail,SKU-003,Gadget X,49.0,3,0.0,147.0
