order_id,order_date,customer_id,customer_email,region,channel,sku,product_name,unit_price,quantity,discount,revenue,email_missing,order_year,order_month,order_dow,gross_revenue,discount_amt,customer_lifetime_revenue
O101516,2024-09-02,C0227,c0227@example.com,North,Online,SKU-002,Widget B,29.5,2,0.2,47.2,False,2024,2024-09,Monday,59.0,11.8,516.94
O101517,2024-03-14,C0378,c0378@example.com,South,Online,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-03,Thursday,19.99,0.0,383.37
O101521,2024-10-20,C0113,unknown@unknown,North,Online,SKU-001,Widget A,19.99,4,0.0,79.96,True,2024,2024-10,Sunday,79.96,0.0,264.13
O101522,2024-08-05,C0312,c0312@example.com,West,Retail,SKU-005,Thingamajig,12.49,2,0.0,24.98,False,2024,2024-08,Monday,24.98,0.0,641.01
O101524,2024-10-20,C0077,c0077@example.com,West,Online,SKU-005,Thingamajig,12.49,3,0.0,37.47,False,2024,2024-10,Sunday,37.47,0.0,95.44
O101525,2024-04-12,C0010,c0010@example.com,North,Retail,SKU-005,Thingamajig,12.49,3,0.1,33.72,False,2024,2024-04,Friday,37.47,3.75,337.7
O101526,2024-09-06,C0372,c0372@example.com,North,Online,SKU-004,Gadget Y,79.99,7,0.05,531.93,False,2024,2024-09,Friday,559.93,28.0,1031.86
O101527,2024-01-05,C0042,unknown@unknown,South,Retail,SKU-002,Widget B,29.5,2,0.1,53.1,True,2024,2024-01,Friday,59.0,5.9,599.08
O101528,2024-05-25,C0110,c0110@example.com,North,Online,SKU-005,Thingamajig,12.49,2,0.2,19.98,False,2024,2024-05,Saturday,24.98,5.0,137.44
O101529,2024-11-16,C0121,c0121@example.com,North,Online,SKU-001,Widget A,19.99,2,0.05,37.98,False,2024,2024-11,Saturday,39.98,2.0,-172.04
O101531,2024-08-10,C0162,c0162@example.com,West,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-08,Saturday,49.0,0.0,784.57
O101532,2024-11-12,C0364,c0364@example.com,South,Online,SKU-004,Gadget Y,79.99,1,0.0,-79.99,False,2024,2024-11,Tuesday,79.99,159.98,517.6
O101533,2024-04-15,C0200,c0200@example.com,North,Online,SKU-005,Thingamajig,12.49,2,0.1,22.48,False,2024,2024-04,Monday,24.98,2.5,408.47
O101534,2024-01-20,C0256,c0256@example.com,South,Partner,SKU-001,Widget A,19.99,4,0.05,75.96,False,2024,2024-01,Saturday,79.96,4.0,178.38
O101535,2024-06-02,C0344,c0344@example.com,South,Retail,SKU-004,Gadget Y,79.99,3,0.0,239.97,False,2024,2024-06,Sunday,239.97,0.0,426.5
O101537,2024-10-04,C0182,c0182@example.com,North,Online,SKU-004,Gadget Y,79.99,1,0.05,75.99,False,2024,2024-10,Friday,79.99,4.0,431.07
O101538,2025-02-01,C0209,c0209@example.com,South,Retail,SKU-003,Gadget X,49.0,4,0.0,196.0,False,2025,2025-02,Saturday,196.0,0.0,583.77
O101539,2024-04-15,C0305,c0305@example.com,South,Online,SKU-001,Widget A,19.99,1,0.1,17.99,False,2024,2024-04,Monday,19.99,2.0,474.92
O101540,2024-11-06,C0323,c0323@example.com,East,Online,SKU-003,Gadget X,49.0,2,0.05,93.1,False,2024,2024-11,Wednesday,98.0,4.9,282.58
O101542,2024-02-21,C0255,c0255@example.com,East,Online,SKU-003,Gadget X,49.0,4,0.2,156.8,False,2024,2024-02,Wednesday,196.0,39.2,349.46
O101546,2024-07-24,C0013,c0013@example.com,South,Online,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-07,Wednesday,49.0,0.0,78.5
O101547,2024-05-30,C0031,c0031@example.com,South,Online,SKU-005,Thingamajig,12.49,1,0.0,12.49,False,2024,2024-05,Thursday,12.49,0.0,74.94
O101548,2024-08-21,C0162,c0162@example.com,West,Retail,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-08,Wednesday,29.5,0.0,784.57
O101549,2024-03-21,C0134,c0134@example.com,South,Online,SKU-004,Gadget Y,79.99,3,0.2,191.98,False,2024,2024-03,Thursday,239.97,47.99,529.28
O101551,2024-07-09,C0255,c0255@example.com,North,Retail,SKU-001,Widget A,19.99,1,0.1,17.99,False,2024,2024-07,Tuesday,19.99,2.0,349.46
O101553,2024-05-16,C0080,c0080@example.com,West,Retail,SKU-005,Thingamajig,12.49,1,0.0,12.49,False,2024,2024-05,Thursday,12.49,0.0,666.5
O101554,2024-10-25,C0076,c0076@example.com,North,Online,SKU-005,Thingamajig,12.49,6,0.0,74.94,False,2024,2024-10,Friday,74.94,0.0,1066.48
O101555,2025-02-03,C0312,c0312@example.com,South,Retail,SKU-002,Widget B,29.5,4,0.0,118.0,False,2025,2025-02,Monday,118.0,0.0,641.01
O101556,2024-07-27,C0312,c0312@example.com,South,Online,SKU-001,Widget A,19.99,2,0.0,39.98,False,2024,2024-07,Saturday,39.98,0.0,641.01
O101557,2024-12-06,C0124,c0124@example.com,North,Partner,SKU-004,Gadget Y,79.99,1,0.05,75.99,False,2024,2024-12,Friday,79.99,4.0,315.96
O101558,2024-08-07,C0167,c0167@example.com,East,Partner,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-08,Wednesday,29.5,0.0,6249.02
O101559,2024-07-18,C0151,c0151@example.com,North,Online,SKU-004,Gadget Y,79.99,5,0.0,399.95,False,2024,2024-07,Thursday,399.95,0.0,1023.18
O101560,2024-11-25,C0078,c0078@example.com,South,Online,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-11,Monday,19.99,0.0,853.59
O101561,2024-03-20,C0116,c0116@example.com,East,Online,SKU-002,Widget B,29.5,2,0.1,53.1,False,2024,2024-03,Wednesday,59.0,5.9,212.4
O101562,2024-02-15,C0167,c0167@example.com,West,Retail,SKU-005,Thingamajig,12.49,3,0.0,37.47,False,2024,2024-02,Thursday,37.47,0.0,6249.02
O101563,2024-10-18,C0190,c0190@example.com,North,Retail,SKU-004,Gadget Y,79.99,1,0.1,71.99,False,2024,2024-10,Friday,79.99,8.0,819.11
O101564,2024-08-24,C0247,c0247@example.com,East,Retail,SKU-003,Gadget X,49.0,3,0.0,147.0,False,2024,2024-08,Saturday,147.0,0.0,267.96
O101566,2024-07-31,C0171,unknown@unknown,East,Online,SKU-001,Widget A,19.99,4,0.0,79.96,True,2024,2024-07,Wednesday,79.96,0.0,503.65
O101567,2024-06-29,C0250,c0250@example.com,North,Retail,SKU-004,Gadget Y,79.99,3,0.05,227.97,False,2024,2024-06,Saturday,239.97,12.0,879.83
O101569,2024-05-07,C0244,c0244@example.com,South,Retail,SKU-002,Widget B,29.5,3,0.0,88.5,False,2024,2024-05,Tuesday,88.5,0.0,249.6
O101571,2024-01-26,C0130,c0130@example.com,North,Online,SKU-004,Gadget Y,79.99,3,0.0,239.97,False,2024,2024-01,Friday,239.97,0.0,615.12
O101572,2024-07-07,C0250,c0250@example.com,West,Retail,SKU-001,Widget A,19.99,2,0.2,31.98,False,2024,2024-07,Sunday,39.98,8.0,879.83
O101573,2024-08-29,C0210,c0210@example.com,North,Online,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-08,Thursday,29.5,0.0,337.09
O101574,2024-12-08,C0164,c0164@example.com,East,Retail,SKU-002,Widget B,29.5,3,0.0,-88.5,False,2024,2024-12,Sunday,88.5,177.0,444.44
O101576,2024-03-30,C0320,c0320@example.com,West,Online,SKU-003,Gadget X,49.0,3,0.1,132.3,False,2024,2024-03,Saturday,147.0,14.7,202.24
O101577,2024-10-24,C0069,c0069@example.com,West,Partner,SKU-003,Gadget X,49.0,11,0.05,512.05,False,2024,2024-10,Thursday,539.0,26.95,512.05
O101578,2024-01-02,C0356,unknown@unknown,West,Partner,SKU-002,Widget B,29.5,1,0.0,29.5,True,2024,2024-01,Tuesday,29.5,0.0,484.73
O101580,2024-11-14,C0052,c0052@example.com,North,Online,SKU-004,Gadget Y,79.99,2,0.0,159.98,False,2024,2024-11,Thursday,159.98,0.0,252.8
O101583,2024-05-16,C0108,c0108@example.com,North,Partner,SKU-005,Thingamajig,12.49,2,0.05,23.73,False,2024,2024-05,Thursday,24.98,1.25,161.72
O101584,2025-01-28,C0394,c0394@example.com,South,Online,SKU-003,Gadget X,49.0,4,0.2,156.8,False,2025,2025-01,Tuesday,196.0,39.2,523.87
O101585,2024-07-02,C0286,c0286@example.com,North,Partner,SKU-004,Gadget Y,79.99,3,0.1,215.97,False,2024,2024-07,Tuesday,239.97,24.0,495.03
O101586,2024-09-11,C0070,c0070@example.com,South,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-09,Wednesday,49.0,0.0,407.76
O101588,2024-07-28,C0361,c0361@example.com,South,Retail,SKU-003,Gadget X,49.0,3,0.05,139.65,False,2024,2024-07,Sunday,147.0,7.35,478.27
O101591,2024-02-02,C0096,c0096@example.com,South,Partner,SKU-004,Gadget Y,79.99,4,0.05,303.96,False,2024,2024-02,Friday,319.96,16.0,313.95
O101592,2024-07-25,C0019,c0019@example.com,South,Online,SKU-002,Widget B,29.5,4,0.1,106.2,False,2024,2024-07,Thursday,118.0,11.8,443.17
O101593,2024-12-30,C0368,c0368@example.com,East,Partner,SKU-004,Gadget Y,79.99,4,0.0,319.96,False,2024,2024-12,Monday,319.96,0.0,440.5
O101594,2024-11-17,C0156,c0156@example.com,West,Online,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-11,Sunday,79.99,0.0,478.21
O101598,2024-09-02,C0225,c0225@example.com,South,Retail,SKU-002,Widget B,29.5,4,0.05,112.1,False,2024,2024-09,Monday,118.0,5.9,240.08
O101599,2024-05-15,C0347,c0347@example.com,South,Partner,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-05,Wednesday,79.99,0.0,540.22
O101600,2024-01-28,C0127,c0127@example.com,East,Retail,SKU-005,Thingamajig,12.49,3,0.0,37.47,False,2024,2024-01,Sunday,37.47,0.0,174.89
O101601,2024-08-20,C0202,c0202@example.com,South,Partner,SKU-005,Thingamajig,12.49,1,0.0,12.49,False,2024,2024-08,Tuesday,12.49,0.0,370.89
O101602,2024-08-11,C0385,c0385@example.com,West,Retail,SKU-001,Widget A,19.99,5,0.1,89.96,False,2024,2024-08,Sunday,99.95,9.99,503.1
O101603,2024-02-16,C0174,c0174@example.com,South,Retail,SKU-003,Gadget X,49.0,5,0.0,245.0,False,2024,2024-02,Friday,245.0,0.0,15046.59
O101604,2024-10-09,C0333,c0333@example.com,South,Partner,SKU-002,Widget B,29.5,1,0.2,23.6,False,2024,2024-10,Wednesday,29.5,5.9,468.72
O101605,2024-07-22,C0360,c0360@example.com,South,Partner,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-07,Monday,19.99,0.0,493.52
O101606,2024-11-02,C0045,c0045@example.com,South,Partner,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-11,Saturday,29.5,0.0,16236.38
O101608,2024-02-28,C0162,c0162@example.com,East,Retail,SKU-003,Gadget X,49.0,1,0.1,44.1,False,2024,2024-02,Wednesday,49.0,4.9,784.57
O101609,2024-01-02,C0182,c0182@example.com,West,Online,SKU-003,Gadget X,49.0,2,0.05,93.1,False,2024,2024-01,Tuesday,98.0,4.9,431.07
O101611,2024-06-26,C0327,c0327@example.com,North,Retail,SKU-005,Thingamajig,12.49,2,0.0,24.98,False,2024,2024-06,Wednesday,24.98,0.0,461.16
O101612,2024-07-25,C0034,c0034@example.com,West,Retail,SKU-001,Widget A,19.99,2,0.0,39.98,False,2024,2024-07,Thursday,39.98,0.0,410.92
O101614,2024-01-23,C0357,c0357@example.com,North,Partner,SKU-004,Gadget Y,79.99,1,0.05,75.99,False,2024,2024-01,Tuesday,79.99,4.0,250.38
O101615,2024-09-13,C0042,c0042@example.com,North,Retail,SKU-004,Gadget Y,79.99,3,0.0,239.97,False,2024,2024-09,Friday,239.97,0.0,599.08
O101616,2024-01-10,C0318,c0318@example.com,South,Partner,SKU-002,Widget B,29.5,6,0.0,177.0,False,2024,2024-01,Wednesday,177.0,0.0,401.16
O101617,2024-05-11,C0207,c0207@example.com,North,Online,SKU-004,Gadget Y,79.99,7,0.1,503.94,False,2024,2024-05,Saturday,559.93,55.99,637.54
O101622,2024-09-10,C0194,c0194@example.com,North,Online,SKU-001,Widget A,19.99,3,0.0,59.97,False,2024,2024-09,Tuesday,59.97,0.0,523.17
O101623,2024-06-11,C0029,c0029@example.com,South,Retail,SKU-003,Gadget X,49.0,2,0.0,98.0,False,2024,2024-06,Tuesday,98.0,0.0,270.81
O101626,2024-12-27,C0377,c0377@example.com,North,Online,SKU-002,Widget B,29.5,4,0.1,106.2,False,2024,2024-12,Friday,118.0,11.8,238.95
O101627,2024-04-19,C0225,c0225@example.com,West,Online,SKU-004,Gadget Y,79.99,2,0.2,127.98,False,2024,2024-04,Friday,159.98,32.0,240.08
O101628,2024-02-04,C0379,c0379@example.com,West,Online,SKU-004,Gadget Y,79.99,1,0.05,75.99,False,2024,2024-02,Sunday,79.99,4.0,355.11
O101629,2024-10-03,C0167,c0167@example.com,North,Retail,SKU-001,Widget A,136.03,3,0.0,5997.0,False,2024,2024-10,Thursday,408.09,-5588.91,6249.02
O101630,2024-02-11,C0130,c0130@example.com,North,Partner,SKU-003,Gadget X,49.0,1,0.2,39.2,False,2024,2024-02,Sunday,49.0,9.8,615.12
O101631,2024-05-21,C0178,c0178@example.com,South,Online,SKU-005,Thingamajig,12.49,1,0.0,12.49,False,2024,2024-05,Tuesday,12.49,0.0,524.55
O101634,2024-11-01,C0164,c0164@example.com,East,Retail,SKU-003,Gadget X,49.0,5,0.0,245.0,False,2024,2024-11,Friday,245.0,0.0,444.44
O101635,2024-10-13,C0151,c0151@example.com,West,Retail,SKU-001,Widget A,19.99,3,0.0,59.97,False,2024,2024-10,Sunday,59.97,0.0,1023.18
O101636,2024-12-31,C0005,c0005@example.com,East,Retail,SKU-005,Thingamajig,12.49,5,0.0,62.45,False,2024,2024-12,Tuesday,62.45,0.0,62.45
O101638,2024-03-13,C0201,c0201@example.com,East,Online,SKU-003,Gadget X,49.0,5,0.2,196.0,False,2024,2024-03,Wednesday,245.0,49.0,419.89
O101639,2024-02-10,C0196,c0196@example.com,North,Retail,SKU-005,Thingamajig,12.49,2,0.0,24.98,False,2024,2024-02,Saturday,24.98,0.0,474.89
O101641,2025-02-03,C0349,c0349@example.com,East,Online,SKU-002,Widget B,29.5,2,0.2,47.2,False,2025,2025-02,Monday,59.0,11.8,127.16
O101644,2024-12-25,C0178,c0178@example.com,South,Retail,SKU-001,Widget A,19.99,6,0.0,119.94,False,2024,2024-12,Wednesday,119.94,0.0,524.55
O101646,2024-06-01,C0294,c0294@example.com,North,Retail,SKU-001,Widget A,19.99,3,0.05,56.97,False,2024,2024-06,Saturday,59.97,3.0,457.8
O101647,2024-07-15,C0151,c0151@example.com,North,Partner,SKU-002,Widget B,29.5,1,0.1,26.55,False,2024,2024-07,Monday,29.5,2.95,1023.18
O101650,2024-12-30,C0229,c0229@example.com,North,Retail,SKU-005,Thingamajig,12.49,2,0.05,23.73,False,2024,2024-12,Monday,24.98,1.25,392.4
O101651,2024-11-04,C0260,c0260@example.com,South,Online,SKU-001,Widget A,19.99,3,0.0,59.97,False,2024,2024-11,Monday,59.97,0.0,389.55
O101653,2024-11-10,C0257,c0257@example.com,West,Online,SKU-001,Widget A,19.99,1,0.1,-17.99,False,2024,2024-11,Sunday,19.99,37.98,381.96
O101654,2024-09-23,C0350,c0350@example.com,North,Retail,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-09,Monday,79.99,0.0,79.99
O101657,2024-03-07,C0087,c0087@example.com,East,Online,SKU-001,Widget A,19.99,1,0.2,15.99,False,2024,2024-03,Thursday,19.99,4.0,35.98
O101658,2024-09-18,C0144,c0144@example.com,South,Retail,SKU-001,Widget A,19.99,2,0.0,39.98,False,2024,2024-09,Wednesday,39.98,0.0,746.87
O101659,2024-12-25,C0072,c0072@example.com,North,Retail,SKU-003,Gadget X,49.0,3,0.0,147.0,False,2024,2024-12,Wednesday,147.0,0.0,427.84
O101660,2024-04-13,C0310,c0310@example.com,West,Online,SKU-002,Widget B,136.03,3,0.2,7080.0,False,2024,2024-04,Saturday,408.09,-6671.91,7219.89
O101661,2024-12-30,C0033,c0033@example.com,South,Retail,SKU-005,Thingamajig,12.49,2,0.05,23.73,False,2024,2024-12,Monday,24.98,1.25,392.69
O101662,2024-10-08,C0099,unknown@unknown,East,Online,SKU-001,Widget A,19.99,3,0.05,56.97,True,2024,2024-10,Tuesday,59.97,3.0,464.93
O101663,2024-07-12,C0205,c0205@example.com,West,Retail,SKU-001,Widget A,19.99,5,0.1,89.96,False,2024,2024-07,Friday,99.95,9.99,749.94
O101664,2024-08-08,C0113,c0113@example.com,South,Partner,SKU-005,Thingamajig,12.49,1,0.2,9.99,False,2024,2024-08,Thursday,12.49,2.5,264.13
O101665,2024-12-15,C0224,c0224@example.com,South,Partner,SKU-005,Thingamajig,12.49,4,0.05,-47.46,False,2024,2024-12,Sunday,49.96,97.42,107.61
O101666,2024-04-26,C0117,c0117@example.com,East,Retail,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-04,Friday,79.99,0.0,368.15
O101667,2024-06-15,C0339,c0339@example.com,North,Online,SKU-001,Widget A,19.99,1,0.05,18.99,False,2024,2024-06,Saturday,19.99,1.0,332.45
O101668,2024-05-30,C0188,c0188@example.com,South,Online,SKU-002,Widget B,29.5,6,0.0,177.0,False,2024,2024-05,Thursday,177.0,0.0,293.7
O101669,2024-07-21,C0136,c0136@example.com,South,Online,SKU-003,Gadget X,49.0,2,0.2,78.4,False,2024,2024-07,Sunday,98.0,19.6,717.51
O101670,2024-06-17,C0394,c0394@example.com,South,Online,SKU-001,Widget A,19.99,5,0.0,99.95,False,2024,2024-06,Monday,99.95,0.0,523.87
O101672,2024-03-12,C0160,c0160@example.com,South,Online,SKU-004,Gadget Y,79.99,2,0.0,159.98,False,2024,2024-03,Tuesday,159.98,0.0,269.27
O101675,2025-01-06,C0252,c0252@example.com,West,Partner,SKU-002,Widget B,29.5,3,0.0,88.5,False,2025,2025-01,Monday,88.5,0.0,177.97
O101676,2024-03-19,C0330,c0330@example.com,West,Online,SKU-003,Gadget X,49.0,1,0.2,39.2,False,2024,2024-03,Tuesday,49.0,9.8,250.74
O101681,2024-03-21,C0304,c0304@example.com,North,Online,SKU-001,Widget A,19.99,3,0.0,59.97,False,2024,2024-03,Thursday,59.97,0.0,376.9
O101683,2024-10-12,C0028,c0028@example.com,East,Partner,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-10,Saturday,29.5,0.0,367.84
O101684,2025-01-04,C0396,c0396@example.com,North,Partner,SKU-004,Gadget Y,79.99,4,0.05,303.96,False,2025,2025-01,Saturday,319.96,16.0,498.04
O101685,2024-09-24,C0127,unknown@unknown,East,Partner,SKU-001,Widget A,19.99,5,0.0,99.95,True,2024,2024-09,Tuesday,99.95,0.0,174.89
O101686,2024-10-24,C0298,c0298@example.com,North,Online,SKU-002,Widget B,29.5,2,0.05,56.05,False,2024,2024-10,Thursday,59.0,2.95,68.54
O101687,2024-01-28,C0276,c0276@example.com,West,Partner,SKU-004,Gadget Y,79.99,4,0.05,303.96,False,2024,2024-01,Sunday,319.96,16.0,379.95
O101688,2024-10-14,C0168,c0168@example.com,South,Online,SKU-004,Gadget Y,79.99,3,0.0,239.97,False,2024,2024-10,Monday,239.97,0.0,1286.64
O101689,2024-03-17,C0093,c0093@example.com,South,Retail,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-03,Sunday,79.99,0.0,199.41
O101692,2024-02-09,C0016,c0016@example.com,West,Retail,SKU-001,Widget A,19.99,1,0.05,18.99,False,2024,2024-02,Friday,19.99,1.0,644.04
O101694,2024-12-06,C0065,c0065@example.com,South,Retail,SKU-004,Gadget Y,79.99,1,0.1,71.99,False,2024,2024-12,Friday,79.99,8.0,-2.28
O101697,2024-08-10,C0108,c0108@example.com,West,Online,SKU-002,Widget B,29.5,4,0.0,118.0,False,2024,2024-08,Saturday,118.0,0.0,161.72
O101698,2024-05-12,C0250,c0250@example.com,West,Online,SKU-001,Widget A,19.99,1,0.2,15.99,False,2024,2024-05,Sunday,19.99,4.0,879.83
O101699,2024-08-26,C0284,c0284@example.com,North,Partner,SKU-001,Widget A,19.99,1,0.1,17.99,False,2024,2024-08,Monday,19.99,2.0,364.18
O101702,2025-01-03,C0224,c0224@example.com,South,Retail,SKU-005,Thingamajig,12.49,3,0.0,37.47,False,2025,2025-01,Friday,37.47,0.0,107.61
O101703,2024-12-23,C0338,c0338@example.com,South,Partner,SKU-002,Widget B,29.5,4,0.1,106.2,False,2024,2024-12,Monday,118.0,11.8,165.2
O101705,2024-10-22,C0020,c0020@example.com,North,Online,SKU-005,Thingamajig,12.49,3,0.2,29.98,False,2024,2024-10,Tuesday,37.47,7.49,238.96
O101706,2024-04-25,C0375,c0375@example.com,West,Partner,SKU-002,Widget B,29.5,4,0.05,112.1,False,2024,2024-04,Thursday,118.0,5.9,340.07
O101707,2024-07-22,C0318,unknown@unknown,South,Retail,SKU-004,Gadget Y,79.99,1,0.05,75.99,True,2024,2024-07,Monday,79.99,4.0,401.16
O101708,2024-02-28,C0106,unknown@unknown,North,Online,SKU-005,Thingamajig,12.49,7,0.2,69.94,True,2024,2024-02,Wednesday,87.43,17.49,685.05
O101709,2024-12-24,C0097,c0097@example.com,North,Online,SKU-002,Widget B,29.5,1,0.05,28.02,False,2024,2024-12,Tuesday,29.5,1.48,239.95
O101712,2024-05-07,C0025,c0025@example.com,South,Partner,SKU-003,Gadget X,49.0,5,0.0,245.0,False,2024,2024-05,Tuesday,245.0,0.0,454.94
O101713,2024-07-11,C0111,c0111@example.com,North,Retail,SKU-003,Gadget X,49.0,5,0.2,196.0,False,2024,2024-07,Thursday,245.0,49.0,583.6
O101715,2024-04-16,C0009,c0009@example.com,West,Retail,SKU-004,Gadget Y,79.99,2,0.1,143.98,False,2024,2024-04,Tuesday,159.98,16.0,683.54
O101716,2024-03-02,C0238,c0238@example.com,West,Online,SKU-001,Widget A,19.99,1,0.1,17.99,False,2024,2024-03,Saturday,19.99,2.0,250.21
O101717,2024-03-17,C0379,c0379@example.com,West,Online,SKU-005,Thingamajig,12.49,3,0.2,29.98,False,2024,2024-03,Sunday,37.47,7.49,355.11
O101718,2024-08-26,C0146,c0146@example.com,West,Partner,SKU-004,Gadget Y,79.99,3,0.05,227.97,False,2024,2024-08,Monday,239.97,12.0,564.41
O101720,2024-07-24,C0309,c0309@example.com,North,Online,SKU-001,Widget A,19.99,2,0.0,39.98,False,2024,2024-07,Wednesday,39.98,0.0,211.92
O101721,2024-11-23,C0366,c0366@example.com,North,Retail,SKU-004,Gadget Y,79.99,1,0.05,75.99,False,2024,2024-11,Saturday,79.99,4.0,951.85
O101722,2024-12-04,C0095,c0095@example.com,North,Online,SKU-005,Thingamajig,12.49,2,0.1,22.48,False,2024,2024-12,Wednesday,24.98,2.5,148.51
O101724,2024-01-14,C0327,c0327@example.com,North,Retail,SKU-003,Gadget X,49.0,2,0.1,88.2,False,2024,2024-01,Sunday,98.0,9.8,461.16
O101726,2024-03-28,C0182,c0182@example.com,East,Partner,SKU-004,Gadget Y,79.99,2,0.1,143.98,False,2024,2024-03,Thursday,159.98,16.0,431.07
O101728,2024-06-19,C0090,c0090@example.com,East,Retail,SKU-004,Gadget Y,79.99,1,0.2,63.99,False,2024,2024-06,Wednesday,79.99,16.0,588.13
O101729,2024-05-10,C0093,c0093@example.com,North,Online,SKU-005,Thingamajig,12.49,3,0.0,37.47,False,2024,2024-05,Friday,37.47,0.0,199.41
O101730,2024-03-22,C0332,c0332@example.com,South,Online,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-03,Friday,49.0,0.0,608.9
O101732,2024-01-02,C0333,c0333@example.com,North,Partner,SKU-002,Widget B,29.5,6,0.05,168.15,False,2024,2024-01,Tuesday,177.0,8.85,468.72
O101734,2024-01-30,C0078,c0078@example.com,North,Retail,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-01,Tuesday,49.0,0.0,853.59
O101735,2024-12-02,C0221,c0221@example.com,South,Online,SKU-003,Gadget X,49.0,2,0.0,98.0,False,2024,2024-12,Monday,98.0,0.0,556.38
O101736,2024-05-20,C0296,c0296@example.com,South,Online,SKU-001,Widget A,19.99,1,0.2,15.99,False,2024,2024-05,Monday,19.99,4.0,166.94
O101738,2025-02-01,C0380,c0380@example.com,North,Partner,SKU-004,Gadget Y,79.99,5,0.2,319.96,False,2025,2025-02,Saturday,399.95,79.99,331.2
O101739,2024-11-01,C0331,c0331@example.com,South,Retail,SKU-005,Thingamajig,12.49,4,0.0,49.96,False,2024,2024-11,Friday,49.96,0.0,179.92
O101741,2024-01-03,C0146,c0146@example.com,West,Retail,SKU-002,Widget B,29.5,2,0.0,59.0,False,2024,2024-01,Wednesday,59.0,0.0,564.41
O101742,2024-02-20,C0399,c0399@example.com,North,Online,SKU-003,Gadget X,49.0,5,0.05,232.75,False,2024,2024-02,Tuesday,245.0,12.25,232.75
O101744,2025-01-08,C0343,c0343@example.com,North,Online,SKU-005,Thingamajig,12.49,3,0.1,33.72,False,2025,2025-01,Wednesday,37.47,3.75,63.22
O101745,2025-01-15,C0047,c0047@example.com,South,Retail,SKU-004,Gadget Y,79.99,1,0.05,75.99,False,2025,2025-01,Wednesday,79.99,4.0,284.97
O101746,2024-11-26,C0341,c0341@example.com,South,Online,SKU-005,Thingamajig,12.49,1,0.05,11.87,False,2024,2024-11,Tuesday,12.49,0.62,198.07
O101748,2024-12-29,C0181,c0181@example.com,North,Online,SKU-001,Widget A,19.99,2,0.0,39.98,False,2024,2024-12,Sunday,39.98,0.0,752.41
O101749,2024-02-22,C0114,c0114@example.com,West,Retail,SKU-005,Thingamajig,12.49,4,0.0,49.96,False,2024,2024-02,Thursday,49.96,0.0,49.96
O101750,2024-04-01,C0116,c0116@example.com,South,Retail,SKU-002,Widget B,29.5,1,0.1,26.55,False,2024,2024-04,Monday,29.5,2.95,212.4
O101751,2024-04-12,C0383,c0383@example.com,South,Retail,SKU-002,Widget B,29.5,2,0.2,47.2,False,2024,2024-04,Friday,59.0,11.8,340.18
O101753,2024-01-12,C0150,c0150@example.com,North,Partner,SKU-005,Thingamajig,12.49,3,0.0,37.47,False,2024,2024-01,Friday,37.47,0.0,213.87
O101754,2024-06-12,C0211,c0211@example.com,West,Online,SKU-005,Thingamajig,136.03,5,0.0,6245.0,False,2024,2024-06,Wednesday,680.15,-5564.85,6736.28
O101755,2024-01-08,C0361,c0361@example.com,South,Retail,SKU-005,Thingamajig,12.49,3,0.05,35.6,False,2024,2024-01,Monday,37.47,1.87,478.27
O101756,2024-11-27,C0244,c0244@example.com,West,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-11,Wednesday,49.0,0.0,249.6
O101757,2024-04-02,C0233,c0233@example.com,West,Retail,SKU-003,Gadget X,49.0,2,0.05,93.1,False,2024,2024-04,Tuesday,98.0,4.9,802.33
O101758,2024-10-20,C0296,c0296@example.com,West,Retail,SKU-002,Widget B,29.5,2,0.0,59.0,False,2024,2024-10,Sunday,59.0,0.0,166.94
O101761,2024-01-01,C0281,unknown@unknown,South,Retail,SKU-005,Thingamajig,12.49,2,0.0,24.98,True,2024,2024-01,Monday,24.98,0.0,104.94
O101762,2024-12-24,C0344,c0344@example.com,South,Retail,SKU-002,Widget B,29.5,1,0.1,26.55,False,2024,2024-12,Tuesday,29.5,2.95,426.5
O101763,2024-02-26,C0312,c0312@example.com,South,Partner,SKU-003,Gadget X,49.0,5,0.0,245.0,False,2024,2024-02,Monday,245.0,0.0,641.01
